title,review
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone came fast and it was in excellent condition it only had 1 tiny chip on the top that isn't noticeable, battery health was not the best tho it was at 84%
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It’s alright mine cam with a few scratches on the back and a few on the front. Besides that it’s prefect. It came with a battery health at 91%. I’v had it for 2 months now and have still had no issues.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
My battery life is already 80% not good for an “excellent condition “
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
iPhone 12 is, in my mind, ever since 2020, the gold standard for what a smartphone should be. With a beautiful 6.1"" OLED display, A14 Bionic, good battery life, and a good camera, this iPhone has great value and powerful features.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
So the package finally  came and in good condition
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
iPhone 12, decent condition. Battery life disappoints, some rashes on the edges but overall decent.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Only problem i have with it is the charger it came with really bad quality.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I ordered a refurbished i 12 which looked good on site but finally not very satisfied once in hand.Also price don’t remain competitive ( my bad luck ) as it dropped.So better to go for new n think for later gainsJust my OpinionNo issues with delivery or Amazon 👍🏻
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
my phone is next to perfect! i found the tiniest scuff near the camera on the back of the phone, but i really had to hunt to find any imperfections at all. battery at 92% and lasts all day with constant use. speaker sounds great. phone calls are clear. very happy with my purchase.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Genuinely yes this was a great phone saves money just like new saw absolutely nothing wrong with it
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone looked as new however, battery health was only 91%. Wish we knew the percentage before purchasing.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
When we first got the phone the wifi and the Bluetooth didn't work.. after several times of resetting tge network. It randomly turned on.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
daily use
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
No Frills, arrived as advertised, phone felt like someone used it for a few months before trading it in for a newer model. Lifelong android user and this was my first iPhone (GSM Carrier). I was able to put my SIM in and my phone was online and working within the hour. Had the phone for a bout a week now and the hardware feels great - I feel confident that the battery is at least at the 80% level that they say it is.If I have to be picky, there is a minor scratch that can only be seen if the phone is held at a sharp angle to the light. There is also some scuff marks on the sides where the phone was potentially rubbing on something. Both of these extremely minor gripes vanish when I put on a screen protector and a phone case.Final Verdict: I'm very happy I made this purchase and it was fantastic value. I got over the ""renewed"" feeling pretty quickly, but I can see how that might bother some people.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Clearly, this isn’t the best photo of the phone. Sorry about that. What I will say is, there are absolutely no visible damages to this phone- not on the screen, any of the cameras, the sides or edges, and not on the back. The phone operates like new- and in fact, If I bought it without realizing it was renewed, I would have thought it to be brand new. I think perhaps the only thing is that the sound clarity was iffy at first, but that could have just been me because it is absolutely fine now. I wanted to wait the full 90 days before giving an honest review, but so far everything has been fine. The battery life is superb- it is 6:10 PM now and It’s battery is at  75% without charging and with a decent amount of use during today. I really am enjoying the phone so far, however if anything changes, I will probably edit this review.In short, I do believe the purchase was worth it!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Product is in very good shape except for a few minor scratches.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I use my phone for pretty much everything and the battery isn’t bad it does go a bit faster if your using it all day but that’s any phone
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone arrived quickly and was good value for the price as I didn’t want to pay full price for a 2 year old phone. However I did order the wrong storage size therefore returned the product.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Hybrid IT is awesome.Phone was delivers within 24 hours of ordering it. Battery life was @95%. Recommend this seller again. Will purchase from them again for sure. I wish I could give them more that 5 stars. They deserve 10 stars ⭐️
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
This was a smooth process and the phone I received is amazing. I highly recommend this company and their product. I bought a “Like new” phone and it is the closest thing to brand new I’ve seen without opening the box for the first time myself. I will be buying my next phone from here
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It looked fine from the packaging but when i started to use it I quickly noticed the flaws. Cant even recognize my sim card nor run cellular network connection. My device doesnt connect to cellular network!!! Like cmon! I wish i could get my money back but i cant! 1 star!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Stop  getting  notications  and a faulty  charger, does not charge properly. I caution anyone who is thinking  of getting  a refurbished  iPhone  it's  best to pay for a new one. I'm  sending  my back. Glad these issues  manifested its self  before  the 30 days are up.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Muy buen producto vida útil de la batería al 100%
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I ordered a renewed and unlocked iPhone 12  with 128 GB of storage from Amazon. I wanted to try one out (my previous smartphones except for my first one were all Androids). I also wanted the flexibility of paying the phone off when I wanted to instead of being stuck on a ""forever"" installment plan. Buying this phone was a great decision. I love my iPhone. If you're worried that a renewed iPhone won't be as good as a brand new iPhone, don't be. The front of the phone is in pristine shape. The glass on the front has no scratches whatsoever. The back has very few (and I literally mean very few) scratches. You can't see them from arm's length like the listing says. You can barely see them unless you hold it up to a light. The sides of the phone are in perfect shape too. It makes calls, send texts and messages normally. The camera is in perfect shape and takes amazing pictures too. This model of the renewed iPhone costs about 50 bucks less than a brand new one with the same storage. If you're looking for a good value on an iPhone or a replacement phone for a family member then I'd consider a renewed iPhone. Its a winning decision.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ",
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The I phone 12 arrived quickly but was poorly packed. It was delivered loosely in a bubble sleeve in a box in a plastic mailing envelope.  The sleeve was inadequate to keep the phone from rattling around inside the box.  The phone was listed as excellent, same as new, but the phone had noticeable scratches on the top area of the screen.  Other than those two gripes, the phone otherwise was in excellent shape and was able to be initialized properly.  After staring at the screen scratches for a few hours, I decided to return the phone, at my own expense.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It worked right away, I’m not entirely used to IPhones so I did have a bit of a learning curve to figure out how to use it. Now that it’s been nearly a month since I bought it, it works fantastic, the storage is great and I didn’t even notice any superficial damage like the product says it does. Honestly, I’d recommend if you want an IPhone but are hesitant, believe me I get you, I’m certain you can trust this.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It is a bit hard to open the screen, have to swipe in just the right spot
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The battery dies really fast. Last night it totally shut off and I couldn’t turn it back on. That was frustrating. But finally got it working again.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Dosent work with boost mobile 😡
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The clarity of the picture on the phone amazed me
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Wonderful phone beautiful. Mint condition not scratches runs perfect out of the box so far. It's been only a few days and no used it on a regular basis yet but impressive so far
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Its very easy to use.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone came with a broken ear speaker. For some reason, neither of the speakers were inspected according to the Amazon Renewed ""20-Point Inspection Test Certificate"". There is visible damage to the ear speaker as per the photo attached. These parts should also be tested. The phone cannot be used as a conventional phone with this broken critical part. I will be returning this phone; very disappointing.Edit: (Adjusted from 1 to 3 stars) Immediately after returning the phone, I purchased an identical one. I’ve had it for about 6 months and it works great with no issues. No damage, scratches or other wear. The phone is fast and battery is normal. When it comes to used items like this, it’s a gamble. Thankfully there is a return policy when you get a bad apple.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Honestly, for $200 off this is a steal. Battery came at 90% health, no scratches that I can find, clean screen, great face recognition. The only way I could tell that it was used was the charging port had a really small amount of dust. Otherwise would’ve never known it was used.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I’ve had this refurbished phone for a couple of months now.  It arrived in great condition- the only noticeable flaw was a small scratch on the screen.  Works like new and was easy to set up with Verizon.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ",
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Bought the excellent condition and the phone came with no scratches and no dents, 100% battery health and apple warranty till June 2023
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I am happy with this purchase. The phone came in a simple box but was packed really well. It was unlocked and all I needed to do was a simple cloud transfer and a sim card swap. Super easy. No visible damage on the device and everything seems to be working well. Happy with this purchase!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Todo de maravilla para ser refurbish están como nuevos
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Exactly as described. Excellent pre-owned condition. Best iPhone I’ve ever owned.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Amazing quality as it should but the fact that the camera lense bezel spins is what made me give it 4 stars should I return it or naw
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
NO BOOKLETS OR INSTRUCTIONS of ANY kind. Did come in good condition though. Only had it a few days, so to be honest, time will tell. Wish it came with some instructions or booklets. WE WILL SEE and I will update.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone came in pristine condition.  Battery health at 94%.  Would definitely recommend this seller.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Battery health 100%, could not find any scratches at all, excellent condition even comes with limited one year apple care warranty. Package comes with lighting connector and USB charger. For the price and savings you can not beat it.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Buen estado, bun funcionamiento y bateria al 90 %, recomendado 100%
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Purchased this phone, everything works except couple things, the microphone for talking on the phone was very quiet and the battery maximum life was only at 82%, had to go to the apple store and get both those things fixed for an extra expense.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Came with 100% battery life but price went down $50 since my purchase 😟
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It met my expectations.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Got this and it was new no marks.Battery life was a 100%. I definitely 100% recommend.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It was great
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The product shipped quickly and was in very good condition.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Product is in excellent condition, battery was fully charge, no marks on screen or case.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I think this iPhone comes as one as new as far I haven’t noticed any imperfections or signs of used phone. Totally in good condition almost mint
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I bought this phone on the quicks to replace my old Iphone 7+ that broke, it says in the description that this phone comes fully unlocked and everything, my sim card isn’t working at all, i can’t get no types of service, it literally says i have no service even when my service is completely active, i had to order a replacement sim because i thought my old sim wasn’t working, turns out it’s just this phone 🥲 , this is so frustrating cuz i love this phone and everything but i just want to be able to make calls and use my phone without wifi, i could’ve just went and bought this for the full price off apple and been using my service. this is so upsetting
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone broke on me in 3 months got it fix and it never started working right again. What a waste of money would never buy a refurbished phone again. I contacted the seller and they weren’t  able to do a thing for me and I was just ignored for a few days right before my warranty ended
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
this phone was absolute garbage. i would give ZERO stars. the screen was replaced and every time you tapped it make dots on the screen. there was a permanent dot in the display, it would not read my sim card, considering the screen had been replaced you would expect no scratches. there were SCRATCHES EVERYWHERE. horrible buy. a waste of $500. DO NOT WASTE YOUR TIME OR MONEY ON THIS POS!!!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Battery health 100%, very pleased
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Love my iPhone . Received it promptly and it appears to be new. I got my information transferred and it so much better than my former iPhone . I would recommend this product to my family and friends.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
good condition
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
No issues what so ever with the phone the battery is in great condition housing is in great shape screen 👌🏽Perfect so no issues what so ever with the phone
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Making phone calls and cancelling robo calls.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Order the phone so I can send to my dad in Jamaica. I bring the phone with me to Jamaica so I can give.  after he received it he said that he can only use the phone on speaker. So many starches and the phone was so dirty. The battery life at 88%. This iPhone is no good and I spent so much money for it. Now my dad have to pay someone to get the phone fix. I WANT MY MONEY BACK!!!!!!! WHY CHARGE SO MUCH FOR A GARBAGE PHONE. AND THEY SEND ME THE WRONG COLOR. VERY DISAPPOINTED. WANT MY MONEY BACK!!!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Not worth for this price. Condition is good not excellent. Disappointed.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The front camera doesn’t work 95% of the time.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It came with three scratches and heats up a bit. The battery life is ok but could die slower
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Batterylife can not be rated at this time
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It didn’t come in the original box but it did come with a charger cable and a screen protector and it works great
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Worked well
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Has worked great for about 5 months now
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Warning do not buy from Cellular Resource. Was so exicited! Everything was ok except some minor blemishes. But when the phone had no sound when trying to talk to someone, I knew I bought a lemon. I hope they send me a new one or I will be going somewhere else…… These guys actually repackaged the same defective cell phone and sent back to me. I was stupid enough to give them one more chance and try next phone was 64 gig instead of 128 gig. These guys are terrible and I will be filing a complaint about them with the Better Business Burea. Unless your idiot do not buy from the Cellular Resource.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone arrived in inadequate packaging to protect the phone. There was nothing to cushion the phone or protect it from rough treatment in transit.When I tried to use the phone, it worked only long enough to load all my personal information and then went black. Despite many attempts to charge it, retart it, etc., it will not turn on or operate. Very frustrating. The phone is clearly not functional.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone didn’t work.  Thankfully, Apple replaced it.  However, it cost me $32.00
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I am NOT happy at all because this reported itself as stolen. Accordingly, when I took it in to be activated, it rejected the chip  You might think the reseller would check that out BRFORE offering it to customers
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
everything was in order, took to phone store to activate a new sim card 5.00 bucks
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I was nervous due to mix reviews , but my phone works and looks great. No scratches or anything. Perfect condition.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ",
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I love it. The battery life is amazing lasts me from 7 in the morning till 9 at night. Very pleased.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It came with 2 minor scratches on the rim of the phone but otherwise it’s great
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
99 days after receipt of the phone, the screen went out.  Contacted the seller and was informed that it was past their 90 obligation and that they would not fix or replace it.  Buyer beware, defective products and a company undeserving of your business.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Be aware you gonna pay to return if you don’t like it. I got a great condition and it came with a scratch and had to pay to return it.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Screen was damager. It use to turn pink every single time.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone was supposed to be unlocked. It was not. I was unable to activate. Had to reset to factory and return.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I really like it! I obviously dont dislike anything about the phone since..it is the phone i was looking for.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Everything is good, my battery life is on 82 percent is my problem. My iPhone 11 I have had since they came out is on 83. I wouldn’t care if it was at like 90 but 82 will only last a few hours. I don’t want to wait another week for a new phone.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone wasn't charging ans batter life die so fast
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","




                    The media could not be loaded.
                



 I ordered two for me and my spouse and we love them the shipping was fast and they’re beautiful no problems at all
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Came just in time for my vacation. Works great! No complaints about the phone
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
todo de acuerodo a las especificaciones, muy conforme
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Almost brand new
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
In Great condition
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I didn’t like the battery life
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Great deal good condition
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Llegó super bien y rápido.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It is mint
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Received
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
""exelent condition"" battery came with 84% of life and the phone have scratches all over
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Speaker doesn't work so I can't even face time. Called and was told the seller would send a label for me to return it, it's been a month and I never got it. So you're really gambling if you buy it from this shady person.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Not compatible
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone is working fine
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I like so much
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Phone was excellent. Mint condition.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
ios reports non genuine screen replacement. message shown  on every start. phone does not reliably recognize touch.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Ery nice,exactly like new
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
La pantalla está completamente rayada y sucia
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Sent back as the 1st iPhone 12 for T-Mobile didn’t work.  Hoping replacement will fare better
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Excellent
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Lots of scratches
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
This has been the worst service to purchase a phone, phone came and bottom talk through speaker dont even work! Sent it back for a replacement and it got sent back to me cause of sellers return label! Terrible, not recommended! Would give no stars!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","




                    The media could not be loaded.
                



 Bought this phone and had to wait more than the time expected and only to find out the phone doesn’t turn on…
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The equipment does not looks like renewed. The painting is very bad.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Does not comply with Amazon Renew definition for these reasons:1. Has visible cosmetic scratches on the sides2. Did not come in a box, just wrapped with plastic wrapper3. Did not come with a sim removal pin or kitI am very unsatisfied, not worth it, the phone in its condition is maybe worth few hundreds less then what I paid. Big disappointment!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
El botón del volúmen hacia abajo no funciona.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
No sirve el speaker, celular golpeado y sucio en las endiduras.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It’s cheaper for a brand new one through multiple merchants, the tough screen collaboration is terrible and I couldn’t return it fast enough
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I bought this thinking it would be unlocked. Also my phone service provider wasn’t able to unlock it.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Still no refund on a phone that was supposed to be unlocked but wasn’t. Item was already returned.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Won’t stay on for more than 2 minutes.  Has to shut itself off and restart.  Super annoying to pay that much more for a faulty piece of crap phone.  What a rip off!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone ringer was in and out ,I could not fax with the phone or email through the phone etc
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","




                    The media could not be loaded.
                


"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Everything else was fine besides the microphone!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Purchased an iPhone 12 from ExportTrek and I am very disappointed.  Screen was scratched, the battery failed a stress test using a diagnostic tool, and now ExportTek wants to charge me a 15% restocking fee for a defective product.  Absolutely not recommended.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Que hago para cambiarlo facil
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Not worth buying just buy one at the Apple store
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone does not work. Does not hold a charge. Dies overnight. It will be returned.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Something was wrong with the camera.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Purchased this and when the phone came and I tried to set it up with my provider I found out that the phone I had gotten was marked as Lost or Stolen and I could not use it.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ",
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
After receiving a very clean, undamaged phone that indicated it was “unlocked” in the item description.  Needless to say, the phone was not unlocked…. After 2 months we are still awaiting our refund!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
False advertising …. Not able to be activated
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Charger port doesn’t work
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
This is definitely not the quality I expected
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone is locked and t-Mobil couldn’t activate the phone
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Sold me a stolen phone. Could not activate it because it was previously stolen and had to return.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
I heard from friends that the Apple 12 battery is not good, but I didn’t expect it to be.  The battery soon ran out.  But the light green one looks good.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The screen is completely off as you can see a total rip off still haven’t got my refund please don’t purchase refurbished phones from them
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Numbers did not match up with the phoneWas not able to set up with any service the phoneDo not buy
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The IPhone I bought would not allowed me to download my apple account . It always loading for hours and when I reset it, Russian language on the phone
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone came with a small scratch on the screen and it's not unlocked. It doesn't work with my T-mobile neither.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
It blanked out out of nowhere and never turned back on
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
No issues with my phone! You'd never know that it was renewed. Very happy with my purchase and this seller. 10/10!
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
This is by far the WORST iPhone I’ve ever had! Terrible battery life ( I charge at least twice a day). The reception is sometimes sketchy and it drops calls constantly. The 5G only is good in areas where towers have been upgraded. Wish I could return it
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
A new Iphone 12 is $20 more! That’s all!! Why buy renewed??
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Just received the phone one week after being ordered. So far looks good. Everything looks in place and it doesn’t seem like a scam lol. The battery life looks good and everything.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
Liked the overall quality, sharp pictures and long battery life.
"
"        Apple iPhone 13 Pro, 512GB, Alpine Green - Unlocked (Renewed)       ","
The phone is like brand new! Battery life is 86% but I don’t mind. It lasts 12 hours perfect for me. Love it and the price was great! It’s brand new so the price was perfect! I definitely recommend.
"
